V2;V1;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;file
0804;Városi Margit KH-RI, Csorna;02;Sebészet;39;39;39;0;0;0;14235;1252;1191;44;17;2;7637;6,1;53,65;1,36;123
0804;Városi Margit KH-RI, Csorna;04;Szülészet-nőgyógyászat;25;25;25;0;0;0;9125;1223;1220;3;0;1;6083;4,97;66,66;0;123
0804;Városi Margit KH-RI, Csorna;09;Ideggyógyászat;30;30;30;0;0;0;10950;857;787;44;26;1;8297;9,68;75,77;3,03;123
0804;Városi Margit KH-RI, Csorna;19;Tüdőgyógyászat;30;30;30;0;0;0;10950;722;665;22;35;3;7053;9,77;64,41;4,85;123
0804;Városi Margit KH-RI, Csorna;"";Aktív betegell. oszt. együtt;175;175;175;0;0;0;63875;5587;5273;188;126;20;40013;7,16;62,64;2,26;123
0805;Városi Dr. Lumniczer Sándor KH-RI, Kapuvár;90;Mátrix intézet;100;100;100;0;0;0;36500;3299;3118;53;128;20;24764;7,51;67,85;3,88;124
0805;Városi Dr. Lumniczer Sándor KH-RI, Kapuvár;;Aktív betegell. oszt. együtt;100;100;100;0;0;0;36500;3299;3118;53;128;20;24764;7,51;67,85;3,88;124
0864;Állami Szanatórium, Sopron;01;Belgyógyászat;10;10;10;0;0;0;3650;296;95;200;1;0;2699;9,12;73,95;0,34;125
0864;Állami Szanatórium, Sopron;"";Aktív betegell. oszt. együtt;10;10;10;0;0;0;3650;296;95;200;1;0;2699;9,12;73,95;0,34;125
0901;Megyei Kenézy Gyula Kórház, Debrecen;01;Belgyógyászat;222;222;222;0;0;0;81030;8808;7708;790;310;56;65113;7,39;80,36;3,52;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;02;Sebészet;96;96;96;0;0;0;35040;3743;3383;311;49;12;24755;6,61;70,65;1,31;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;03;Traumatológia;149;149;149;0;0;0;54385;6415;5813;541;61;22;45952;7,16;84,49;0,95;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;04;Szülészet-nőgyógyászat;130;130;130;0;0;0;47450;7615;7541;73;1;16;31828;4,18;67,08;0,01;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;05;Csecs.- és gyermekgyógy.;114;114;114;0;0;0;41610;5779;5757;21;1;18;34179;5,91;82,14;0,02;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;06;Fül-orr-gégészet;56;56;56;0;0;0;20440;2801;2744;47;10;3;12566;4,49;61,48;0,36;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;07;Szemészet;50;50;50;0;0;0;18250;2451;2444;7;0;0;12332;5,03;67,57;0;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;09;Ideggyógyászat;75;75;75;0;0;0;27375;2531;2218;147;166;17;24020;9,49;87,74;6,56;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;11;Urológia;42;42;42;0;0;0;15330;1597;1503;88;6;0;11599;7,26;75,66;0,38;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;12;Onkológia, onkoradiológia;40;40;40;0;0;0;14600;1502;1242;246;14;0;11023;7,34;75,5;0,93;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;14;Reumatológia;50;50;50;0;0;0;18250;1371;1330;41;0;0;15830;11,55;86,74;0;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;15;Intenzív betegellátó;52;52;52;0;0;0;18980;2799;473;2114;212;65;11790;4,21;62,12;7,57;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;16;Fertőző betegellátó;50;50;50;0;0;0;18250;1271;1153;106;12;3;10009;7,87;54,84;0,94;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;17;Felvételi osztály;16;16;16;0;0;0;5840;2722;1641;988;93;261;4853;1,78;83,1;3,42;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;18;Elmegyógyászat;116;116;116;0;0;0;42340;3035;1418;1604;13;3;38833;12,8;91,72;0,43;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;19;Tüdőgyógyászat;59;59;59;0;0;0;21535;1581;1342;150;89;14;18781;11,88;87,21;5,63;128
0901;Megyei Kenézy Gyula Kórház, Debrecen;"";Aktív betegell. oszt. együtt;1317;1317;1317;0;0;0;480705;56021;47710;7274;1037;490;373463;6,67;77,69;1,85;128
0902;Területi Kórház, Berettyóújfalu;01;Belgyógyászat;100;100;100;0;0;0;36500;3951;3478;340;133;28;33591;8,5;92,03;3,37;129
0902;Területi Kórház, Berettyóújfalu;02;Sebészet;53;53;53;0;0;0;19345;2079;1909;108;62;15;13325;6,41;68,88;2,98;129
0902;Területi Kórház, Berettyóújfalu;03;Traumatológia;34;34;34;0;0;0;12410;1249;1181;59;9;2;8112;6,49;65,37;0,72;129
0902;Területi Kórház, Berettyóújfalu;04;Szülészet-nőgyógyászat;50;50;50;0;0;0;18250;1943;1909;33;1;10;9179;4,72;50,3;0,05;129
0902;Területi Kórház, Berettyóújfalu;05;Csecs.- és gyermekgyógy.;50;50;50;0;0;0;18250;4269;4265;3;1;0;16228;3,8;88,92;0,02;129
0902;Területi Kórház, Berettyóújfalu;06;Fül-orr-gégészet;25;25;25;0;0;0;9125;1123;1115;6;2;1;5665;5,04;62,08;0,18;129
0902;Területi Kórház, Berettyóújfalu;07;Szemészet;23;23;23;0;0;0;8395;969;959;10;0;0;5622;5,8;66,97;0;129
0902;Területi Kórház, Berettyóújfalu;09;Ideggyógyászat;46;46;46;0;0;0;16790;1452;1331;83;38;11;12952;8,92;77,14;2,62;129
0902;Területi Kórház, Berettyóújfalu;11;Urológia;25;25;25;0;0;0;9125;1057;991;64;2;0;5795;5,48;63,51;0,19;129
0902;Területi Kórház, Berettyóújfalu;15;Intenziv betegellátó;11;11;11;0;0;0;4015;414;81;264;69;14;2286;5,52;56,94;16,67;129
0902;Területi Kórház, Berettyóújfalu;18;Elmegyógyászat;70;70;70;0;0;0;25550;1561;1034;509;18;2;24141;15,47;94,49;1,15;129
0902;Területi Kórház, Berettyóújfalu;19;Tüdőgyógyászat;46;46;46;0;0;0;16790;911;825;34;52;4;13486;14,8;80,32;5,71;129
0902;Területi Kórház, Berettyóújfalu;"";Aktív betegell. oszt. együtt;533;533;533;0;0;0;194545;20978;19078;1513;387;87;150382;7,17;77,3;1,84;129
0106;Fővárosi Szent János KH-RI;01;Belgyógyászat;230;230;230;0;0;0;83950;8923;7614;924;385;97;69899;7,83;83,26;4,31;13
0106;Fővárosi Szent János KH-RI;02;Sebészet;134;134;134;0;0;0;48910;5580;5091;392;97;68;37111;6,65;75,88;1,74;13
0106;Fővárosi Szent János KH-RI;03;Traumatológia;150;150;150;0;0;0;54750;5528;5083;386;59;82;39511;7,15;72,17;1,07;13
0106;Fővárosi Szent János KH-RI;04;Szülészet-nőgyógyászat;40;40;40;0;0;0;14600;3580;3538;40;2;304;14188;3,96;97,18;0,06;13
0106;Fővárosi Szent János KH-RI;05;Csecs.- és gyermekgyógy.;24;24;24;0;0;0;8760;1195;1187;7;1;0;7313;6,12;83,48;0,08;13
0106;Fővárosi Szent János KH-RI;06;Fül-orr-gégészet;32;32;32;0;0;0;11680;2025;1998;19;8;23;9037;4,46;77,37;0,4;13
0106;Fővárosi Szent János KH-RI;07;Szemészet;21;21;21;0;0;0;7665;1624;1611;13;0;2;4252;2,62;55,47;0;13
0106;Fővárosi Szent János KH-RI;09;Ideggyógyászat;42;42;42;0;0;0;15330;1041;876;130;35;6;9723;9,34;63,42;3,36;13
0106;Fővárosi Szent János KH-RI;10;Ortopédia;28;28;28;0;0;0;10220;860;840;20;0;13;7370;8,57;72,11;0;13
0106;Fővárosi Szent János KH-RI;11;Urológia;30;30;30;0;0;0;10950;1641;1582;46;13;31;10812;6,59;98,74;0,79;13
0106;Fővárosi Szent János KH-RI;13;Fog- és szájsebészet;8;8;8;0;0;0;2920;474;459;10;5;0;2614;5,51;89,52;1,05;13
0106;Fővárosi Szent János KH-RI;15;Intenzív betegellátó;15;15;15;0;0;0;5475;617;46;272;299;95;2409;3,9;44;48,46;13
0106;Fővárosi Szent János KH-RI;18;Elmegyógyászat;56;56;56;0;0;0;20440;1282;742;509;31;10;18036;14,07;88,24;2,42;13
0106;Fővárosi Szent János KH-RI;19;Tüdőgyógyászat;55;55;55;0;0;0;20075;1728;1449;175;104;12;18440;10,67;91,86;6,02;13
0106;Fővárosi Szent János KH-RI;"";Aktív betegell. oszt. együtt;865;865;865;0;0;0;315725;36098;32116;2943;1039;743;250715;6,95;79,41;2,88;13
0940;Debrecen Tudomány Egyetem;01;Belgyógyászat;466;466;466;0;0;0;170090;26350;23943;2039;368;194;150103;5,7;88,25;1,4;131
0940;Debrecen Tudomány Egyetem;02;Sebészet;358;358;358;0;0;0;130670;14797;11320;3363;114;159;80496;5,44;61,6;0,77;131
0940;Debrecen Tudomány Egyetem;03;Traumatológia;52;52;52;0;0;0;18980;1970;1935;31;4;1;11118;5,64;58,58;0,2;131
0940;Debrecen Tudomány Egyetem;04;Szülészet-nőgyógyászat;151;151;151;0;0;0;55115;8999;7880;1118;1;2322;37507;4,17;68,05;0,01;131
0940;Debrecen Tudomány Egyetem;05;Csecs.- és gyermekgyógy.;111;111;111;0;0;0;40515;4468;3778;669;21;19;33580;7,52;82,88;0,47;131
0940;Debrecen Tudomány Egyetem;06;Fül-orr-gégészet;64;64;64;0;0;0;23360;3370;3314;48;8;3;12172;3,61;52,11;0,24;131
0940;Debrecen Tudomány Egyetem;07;Szemészet;80;80;80;0;0;0;29200;4039;4007;31;1;1;22376;5,54;76,63;0,02;131
0940;Debrecen Tudomány Egyetem;08;Bőr- és nemibeteg;58;58;58;0;0;0;21170;2767;2659;104;4;0;17358;6,27;81,99;0,14;131
0940;Debrecen Tudomány Egyetem;09;Ideggyógyászat;55;55;55;0;0;0;20075;1790;1650;95;45;10;16470;9,2;82,04;2,51;131
0940;Debrecen Tudomány Egyetem;10;Ortopédia;49;49;49;0;0;0;17885;1915;1871;44;0;7;14425;7,53;80,65;0;131
0940;Debrecen Tudomány Egyetem;11;Urológia;52;52;52;0;0;0;18980;3702;3576;121;5;503;16186;4,37;85,28;0,14;131
0940;Debrecen Tudomány Egyetem;12;Onkológia, onkoradiológia;116;116;116;0;0;0;42340;5341;4962;311;68;30;26065;4,88;61,56;1,27;131
0940;Debrecen Tudomány Egyetem;13;Fog- és szájsebészet;20;20;20;0;0;0;7300;1041;1022;12;7;6;4480;4,3;61,37;0,67;131
0940;Debrecen Tudomány Egyetem;14;Reumatológia;20;20;20;0;0;0;7300;816;780;34;2;4;5133;6,29;70,32;0,25;131
0940;Debrecen Tudomány Egyetem;15;Intenzív betegellátó;130;130;130;0;0;0;47450;10591;916;9095;580;227;32735;3,09;68,99;5,48;131
0940;Debrecen Tudomány Egyetem;16;Fertőző betegellátó;30;30;30;0;0;0;10950;1984;1939;45;0;2;8594;4,33;78,48;0;131
0940;Debrecen Tudomány Egyetem;17;Felvételi osztály;10;10;10;0;0;0;1826;1063;896;165;2;849;1066;1;58,38;0,19;131
0940;Debrecen Tudomány Egyetem;18;Elmegyógyászat;34;34;34;0;0;0;12410;670;429;234;7;1;10805;16,13;87,07;1,04;131
0940;Debrecen Tudomány Egyetem;19;Tüdőgyógyászat;50;50;50;0;0;0;18250;1587;1237;280;70;22;15987;10,07;87,6;4,41;131
0940;Debrecen Tudomány Egyetem;"";Aktív betegell. oszt. együtt;1906;1906;1906;0;0;0;693866;97260;78114;17839;1307;4360;516656;5,31;74,46;1,34;131
1001;Megyei Markoth Ferenc Kórház, Eger;01;Belgyógyászat;259;259;259;0;0;0;94535;10344;8739;971;634;80;79558;7,69;84,16;6,13;134
1001;Megyei Markoth Ferenc Kórház, Eger;02;Sebészet;110;110;110;0;0;0;40150;3627;3336;189;102;28;26847;7,4;66,87;2,81;134
1001;Megyei Markoth Ferenc Kórház, Eger;03;Traumatológia;70;70;70;0;0;0;25550;3208;3039;130;39;8;20135;6,28;78,81;1,22;134
1001;Megyei Markoth Ferenc Kórház, Eger;04;Szülészet-nőgyógyászat;90;90;90;0;0;0;32850;5080;5048;24;8;35;21313;4,2;64,88;0,16;134
1001;Megyei Markoth Ferenc Kórház, Eger;05;Csecs.- és gyermekgyógy.;70;70;70;0;0;0;25550;1905;1839;64;2;28;11236;5,9;43,98;0,1;134
1001;Megyei Markoth Ferenc Kórház, Eger;06;Fül-orr-gégészet;36;36;36;0;0;90;13050;1333;1311;12;10;2;6918;5,19;53,01;0,75;134
1001;Megyei Markoth Ferenc Kórház, Eger;07;Szemészet;20;20;20;0;0;0;7300;979;974;5;0;0;5176;5,29;70,9;0;134
1001;Megyei Markoth Ferenc Kórház, Eger;08;Bőr- és nemibeteg;25;25;25;0;0;0;9125;553;534;18;1;0;7143;12,92;78,28;0,18;134
1001;Megyei Markoth Ferenc Kórház, Eger;09;Ideggyógyászat;40;40;40;0;0;0;14600;1518;1456;51;11;3;11888;7,83;81,42;0,72;134
1001;Megyei Markoth Ferenc Kórház, Eger;10;Ortopédia;35;35;35;0;0;0;12775;1415;1396;18;1;0;10134;7,16;79,33;0,07;134
1001;Megyei Markoth Ferenc Kórház, Eger;11;Urológia;40;40;40;0;0;0;14600;1538;1485;31;22;59;9705;6,31;66,47;1,43;134
1001;Megyei Markoth Ferenc Kórház, Eger;12;Onkológia, onkoradiológia;35;30;30;5;1825;0;10950;1166;1124;16;26;1;7360;6,31;67,21;2,23;134
1001;Megyei Markoth Ferenc Kórház, Eger;14;Reumatológia;48;48;48;0;0;0;17520;1457;1443;14;0;1;17370;11,92;99,14;0;134
1001;Megyei Markoth Ferenc Kórház, Eger;15;Intenzív betegellátó;12;12;12;0;0;0;4380;333;47;182;104;12;2451;7,36;55,96;31,23;134
1001;Megyei Markoth Ferenc Kórház, Eger;16;Fertőző betegellátó;44;44;44;0;0;0;16060;1225;1144;67;14;3;8619;7,04;53,67;1,14;134
1001;Megyei Markoth Ferenc Kórház, Eger;17;Felvételi osztály;8;8;8;0;0;0;976;656;376;267;13;275;656;1;67,21;1,98;134
1001;Megyei Markoth Ferenc Kórház, Eger;18;Elmegyógyászat;80;80;80;0;0;0;29200;2006;1428;556;22;2;27818;13,87;95,27;1,1;134
1001;Megyei Markoth Ferenc Kórház, Eger;"";Aktív betegell. oszt. együtt;1022;1017;1017;5;1825;90;369171;38343;34719;2615;1009;537;274327;7,15;74,31;2,63;134
1002;Városi Bugát Pál Kórház, Gyöngyös;01;Belgyógyászat;133;133;133;0;0;528;48017;6731;5826;637;268;89;45534;6,76;94,83;3,98;135
1002;Városi Bugát Pál Kórház, Gyöngyös;02;Sebészet;55;55;55;0;0;360;19715;2446;2255;157;34;17;17059;6,97;86,53;1,39;135
1002;Városi Bugát Pál Kórház, Gyöngyös;04;Szülészet-nőgyógyászat;60;60;60;0;0;0;21900;3510;3479;30;1;236;17923;5,11;81,84;0,03;135
1002;Városi Bugát Pál Kórház, Gyöngyös;05;Csecs.- és gyermekgyógy.;25;25;25;0;0;1575;7550;752;750;2;0;3;4837;6,43;64,07;0;135
1002;Városi Bugát Pál Kórház, Gyöngyös;06;Fül-orr-gégészet;20;20;20;0;0;0;7300;1339;1323;6;10;6;5204;3,89;71,29;0,75;135
1002;Városi Bugát Pál Kórház, Gyöngyös;07;Szemészet;20;20;20;0;0;0;7300;1211;1196;15;0;1;6065;5,01;83,08;0;135
1002;Városi Bugát Pál Kórház, Gyöngyös;09;Ideggyógyászat;20;10;0;10;3650;420;3230;244;223;20;1;2;1497;6,14;46,35;0,41;135
1002;Városi Bugát Pál Kórház, Gyöngyös;15;Intenzív betegellátó;8;8;8;0;0;0;2920;316;62;154;100;30;1411;4,47;48,32;31,65;135
1002;Városi Bugát Pál Kórház, Gyöngyös;18;Elmegyógyászat;75;75;75;0;0;0;27375;2042;1481;527;34;5;24020;11,76;87,74;1,67;135
1002;Városi Bugát Pál Kórház, Gyöngyös;"";Aktív betegell. oszt. együtt;416;406;396;10;3650;2883;145307;18591;16595;1548;448;389;123550;6,65;85,03;2,41;135
1003;Városi Albert Schweitzer Kórház, Hatvan;01;Belgyógyászat;83;83;83;0;0;0;30295;3445;2798;417;230;58;27394;7,95;90,42;6,68;136
1003;Városi Albert Schweitzer Kórház, Hatvan;02;Sebészet;57;57;57;0;0;0;20805;1857;1730;84;43;12;14929;8,04;71,76;2,32;136
1003;Városi Albert Schweitzer Kórház, Hatvan;03;Traumatológia;60;60;60;0;0;0;21900;2315;2154;124;37;21;15536;6,71;70,94;1,6;136
1003;Városi Albert Schweitzer Kórház, Hatvan;04;Szülészet-nőgyógyászat;30;30;30;0;0;0;10950;2209;2202;7;0;4;9479;4,29;86,57;0;136
1003;Városi Albert Schweitzer Kórház, Hatvan;05;Csecs.- és gyermekgyógy.;30;30;30;0;0;0;10950;1535;1533;2;0;1;7491;4,88;68,41;0;136
1003;Városi Albert Schweitzer Kórház, Hatvan;07;Szemészet;20;20;20;0;0;0;7300;959;945;14;0;0;4859;5,07;66,56;0;136
1003;Városi Albert Schweitzer Kórház, Hatvan;08;Bőr- és nemibeteg;15;15;15;0;0;0;5475;623;580;43;0;0;5641;9,05;103;0;136
1003;Városi Albert Schweitzer Kórház, Hatvan;09;Ideggyógyászat;30;30;30;0;0;0;10950;729;666;51;12;2;6561;9;59,92;1,65;136
1003;Városi Albert Schweitzer Kórház, Hatvan;15;Intenzív betegellátó;8;8;8;0;0;0;2920;320;66;183;71;26;1564;4,89;53,56;22,19;136
1003;Városi Albert Schweitzer Kórház, Hatvan;"";Aktív betegell. oszt. együtt;333;333;333;0;0;0;121545;13992;12674;925;393;124;93454;6,68;76,89;2,81;136
1057;Mátrai Állami Gyógyintézet, Mátraháza;19;Tüdőgyógyászat;160;160;160;0;0;0;58400;3805;3517;203;85;4;41257;10,84;70,65;2,23;138
1057;Mátrai Állami Gyógyintézet, Mátraháza;;Aktív betegell. oszt. együtt;160;160;160;0;0;0;58400;3805;3517;203;85;4;41257;10,84;70,65;2,23;138
0107;Fővárosi Szent Margit KH-RI;01;Belgyógyászat;220;220;220;0;0;0;80300;6676;5671;659;346;58;62847;9,41;78,27;5,18;14
0107;Fővárosi Szent Margit KH-RI;02;Sebészet;54;54;54;0;0;0;19710;2188;1884;276;28;63;13053;5,97;66,23;1,28;14
0107;Fővárosi Szent Margit KH-RI;04;Szülészet-nőgyógyászat;70;70;70;0;0;0;25550;4897;4821;76;0;344;19988;4,08;78,23;0;14
0107;Fővárosi Szent Margit KH-RI;05;Csecs.- és gyermekgyógy.;10;10;10;0;0;0;3650;310;306;2;2;6;3383;10,91;92,68;0,65;14
0107;Fővárosi Szent Margit KH-RI;09;Ideggyógyászat;45;45;45;0;0;0;16425;1087;1025;46;16;5;13175;12,12;80,21;1,47;14
0107;Fővárosi Szent Margit KH-RI;12;Onkológia, onkoradiológia;55;55;55;0;0;0;20075;2764;2561;89;114;7;16886;6,11;84,11;4,12;14
0107;Fővárosi Szent Margit KH-RI;15;Intenzív betegellátó;6;6;6;0;0;0;2190;323;12;248;63;34;1099;3,4;50,18;19,5;14
0107;Fővárosi Szent Margit KH-RI;"";Aktív betegell. oszt. együtt;460;460;460;0;0;0;167900;18245;16280;1396;569;517;130431;7,15;77,68;3,12;14
1101;Megyei Szent Borbála Kórház,Tatabánya;01;Belgyógyászat;165;165;165;0;0;0;56625;5616;4646;567;403;99;49206;8,76;86,9;7,18;141
1101;Megyei Szent Borbála Kórház,Tatabánya;02;Sebészet;86;86;86;0;0;1364;30026;3987;3215;692;80;66;25023;6,28;83,34;2,01;141
1101;Megyei Szent Borbála Kórház,Tatabánya;03;Traumatológia;62;62;62;0;0;1364;21266;2561;2290;241;30;28;15927;6,22;74,89;1,17;141
1101;Megyei Szent Borbála Kórház,Tatabánya;04;Szülészet-nőgyógyászat;65;65;65;0;0;0;23725;4288;4257;31;0;5;18074;4,22;76,18;0;141
1101;Megyei Szent Borbála Kórház,Tatabánya;05;Csecs.- és gyermekgyógy.;65;65;65;0;0;0;23415;2930;2908;13;9;2;17364;5,93;74,16;0,31;141
1101;Megyei Szent Borbála Kórház,Tatabánya;06;Fül-orr-gégészet;26;26;26;0;0;0;9490;1647;1630;11;6;3;8366;5,08;88,16;0,36;141
1101;Megyei Szent Borbála Kórház,Tatabánya;07;Szemészet;24;24;24;0;0;0;8760;2419;2401;18;0;2;6259;2,59;71,45;0;141
1101;Megyei Szent Borbála Kórház,Tatabánya;09;Ideggyógyászat;68;68;68;0;0;1488;23332;2267;1889;128;250;22;16866;7,44;72,29;11,03;141
1101;Megyei Szent Borbála Kórház,Tatabánya;11;Urológia;25;25;25;0;0;0;9125;1442;1396;42;4;3;7662;5,31;83,97;0,28;141
1101;Megyei Szent Borbála Kórház,Tatabánya;15;Intenzív betegellátó;12;12;12;0;0;0;4380;544;48;367;129;56;2249;4,13;51,35;23,71;141
1101;Megyei Szent Borbála Kórház,Tatabánya;18;Elmegyógyászat;70;70;70;0;0;0;25550;1879;682;1163;34;1;25257;13,44;98,85;1,81;141
1101;Megyei Szent Borbála Kórház,Tatabánya;19;Tüdőgyógyászat;48;48;48;0;0;0;17520;1039;521;450;68;8;12666;12,19;72,29;6,54;141
1101;Megyei Szent Borbála Kórház,Tatabánya;"";Aktív betegell. oszt. együtt;716;716;716;0;0;4216;253214;30619;25883;3723;1013;295;204919;6,69;80,93;3,31;141
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;01;Belgyógyászat;110;110;110;0;0;0;40150;4950;4448;271;231;42;38354;7,75;95,53;4,67;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;02;Sebészet;48;48;48;0;0;0;17520;2022;1855;131;36;21;13454;6,65;76,79;1,78;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;03;Traumatológia;32;32;32;0;0;0;11680;1492;1423;62;7;7;9528;6,39;81,58;0,47;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;04;Szülészet-nőgyógyászat;50;50;50;0;0;0;18250;2858;2831;22;5;908;13147;4,6;72,04;0,17;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;05;Csecs.- és gyermekgyógy.;15;15;15;0;0;0;5475;883;882;1;0;0;5824;6,6;106,4;0;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;06;Fül-orr-gégészet;15;15;15;0;0;0;5475;801;791;7;3;32;3573;4,46;65,26;0,37;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;07;Szemészet;15;15;15;0;0;0;5475;1034;1026;8;0;0;3120;3,02;56,99;0;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;09;Ideggyógyászat;60;60;60;0;0;0;21900;2072;1781;189;102;5;19569;9,44;89,36;4,92;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;14;Reumatológia;37;37;37;0;0;0;13505;1360;1339;18;3;0;13372;9,83;99,02;0,22;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;15;Intenzív betegellátó;8;8;8;0;0;0;2920;308;25;216;67;21;1529;4,96;52,36;21,75;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;17;Felvételi osztály;5;0;0;5;1825;0;0;0;0;0;0;0;0;;;0;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;18;Elmegyógyászat;50;50;50;0;0;0;18250;1276;949;300;27;2;18095;14,18;99,15;2,12;142
1102;Megyei Önkormányzat Vaszary Kolos Kórház, Esztergom;"";Aktív betegell. oszt. együtt;445;440;440;5;1825;0;160600;19056;17350;1225;481;1038;139565;7,32;86,9;2,52;142
1103;Városi Rehab. Szakkórház, Tata;01;Belgyógyászat;60;60;60;0;0;0;21900;2072;1772;209;91;19;17072;8,24;77,95;4,39;143
1103;Városi Rehab. Szakkórház, Tata;"";Aktív betegell. oszt. együtt;60;60;60;0;0;0;21900;2072;1772;209;91;19;17072;8,24;77,95;4,39;143
1104;Selye János Kórház, Komárom;01;Belgyógyászat;45;45;45;0;0;0;16425;1539;1386;68;85;1;13574;8,82;82,64;5,52;144
1104;Selye János Kórház, Komárom;02;Sebészet;42;42;42;0;0;0;15330;1492;1435;22;35;5;10094;6,77;65,84;2,35;144
1104;Selye János Kórház, Komárom;04;Szülészet-nőgyógyászat;34;34;34;0;0;0;12410;1828;1819;8;1;2;9663;5,29;77,86;0,05;144
1104;Selye János Kórház, Komárom;05;Csecs.- és gyermekgyógy.;30;30;30;0;0;0;10950;1160;1156;3;1;9;5345;4,61;48,81;0,09;144
1104;Selye János Kórház, Komárom;"";Aktív betegell. oszt. együtt;151;151;151;0;0;0;55115;6019;5796;101;122;17;38676;6,43;70,17;2,03;144
1106;Batthyány Kázmér Szakkórház, Kisbér;01;Belgyógyászat;40;40;40;0;0;0;14600;1421;1201;126;94;15;14526;10,22;99,49;6,62;145
1106;Batthyány Kázmér Szakkórház, Kisbér;"";Aktív betegell. oszt. együtt;40;40;40;0;0;0;14600;1421;1201;126;94;15;14526;10,22;99,49;6,62;145
1201;Szent Lázár Megyei Kórház, Salgótarján;01;Belgyógyászat;123;99;99;24;5136;4803;34956;3907;3318;331;258;49;29328;7,51;83,9;6,6;151
1201;Szent Lázár Megyei Kórház, Salgótarján;02;Sebészet;50;50;50;0;0;1597;16653;1343;1218;98;27;16;9581;7,13;57,53;2,01;151
1201;Szent Lázár Megyei Kórház, Salgótarján;03;Traumatológia;58;54;54;4;856;1516;18798;1924;1827;60;37;9;15405;8,01;81,95;1,92;151
1201;Szent Lázár Megyei Kórház, Salgótarján;04;Szülészet-nőgyógyászat;54;54;54;0;0;0;19710;3128;3103;20;5;776;15085;4,82;76,53;0,16;151
1201;Szent Lázár Megyei Kórház, Salgótarján;05;Csecs.- és gyermekgyógy.;51;51;51;0;0;0;18615;2078;2072;5;1;13;12739;6,13;68,43;0,05;151
1201;Szent Lázár Megyei Kórház, Salgótarján;06;Fül-orr-gégészet;21;21;21;0;0;61;7604;1300;1292;6;2;1;4927;3,79;64,79;0,15;151
1201;Szent Lázár Megyei Kórház, Salgótarján;07;Szemészet;17;17;17;0;0;0;6205;574;569;5;0;0;3663;6,38;59,03;0;151
1201;Szent Lázár Megyei Kórház, Salgótarján;08;Bőr- és nemibeteg;15;15;15;0;0;0;5475;395;382;12;1;0;3370;8,53;61,55;0,25;151
1201;Szent Lázár Megyei Kórház, Salgótarján;09;Ideggyógyászat;75;69;69;6;2190;0;25185;2573;2386;78;109;7;18701;7,27;74,25;4,24;151
1201;Szent Lázár Megyei Kórház, Salgótarján;10;Ortopédia;21;21;21;0;0;0;7665;718;703;15;0;0;6155;8,57;80,3;0;151
1201;Szent Lázár Megyei Kórház, Salgótarján;11;Urológia;40;28;28;12;2568;1905;10127;1259;1214;40;5;0;8075;6,41;79,74;0,4;151
1201;Szent Lázár Megyei Kórház, Salgótarján;12;Onkológia, onkoradiológia;20;10;10;10;3650;0;3650;300;223;10;67;4;2440;8,13;66,85;22,33;151
1201;Szent Lázár Megyei Kórház, Salgótarján;14;Reumatológia;26;26;26;0;0;3037;6453;562;532;29;1;0;6133;10,91;95,04;0,18;151
1201;Szent Lázár Megyei Kórház, Salgótarján;15;Intenzív betegellátó;7;7;7;0;0;0;3557;453;59;304;90;35;1860;4,11;52,29;19,87;151
1201;Szent Lázár Megyei Kórház, Salgótarján;17;Felvételi osztály;8;8;8;0;2672;0;248;5;5;0;0;0;5;1;2,02;0;151
1201;Szent Lázár Megyei Kórház, Salgótarján;"";Aktív betegell. oszt. együtt;586;530;530;56;17072;12919;184901;20519;18903;1013;603;910;137467;6,7;74,35;2,94;151
